name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Colombo, Western, Sri Lanka",2023-07-13,87.9,78.9,83.3,100.7,78.9,92.1,77.6,83.6,0.453,100.0,20.83,rain,0.0,0.0,22.8,13.9,226.5,1009.9,46.9,8.2,198.9,17.0,7.0,30.0,2023-07-13T06:01:34,2023-07-13T18:31:10,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-07-14,87.9,80.7,83.9,100.2,86.4,93.3,76.9,79.7,0.004,100.0,12.5,rain,0.0,0.0,23.9,13.9,230.7,1010.7,55.8,8.2,233.1,20.2,8.0,60.0,2023-07-14T06:01:46,2023-07-14T18:31:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-15,87.9,82.5,84.2,102.7,90.6,94.3,77.2,79.7,0.011,100.0,4.17,rain,0.0,0.0,23.9,13.9,229.2,1010.2,61.4,8.2,222.3,19.2,8.0,60.0,2023-07-15T06:01:58,2023-07-15T18:31:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-16,87.9,80.7,84.2,102.7,87.4,94.5,77.4,80.4,0.004,100.0,4.17,rain,0.0,0.0,25.7,16.1,223.1,1009.7,63.1,8.2,221.8,19.1,8.0,75.0,2023-07-16T06:02:10,2023-07-16T18:31:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-07-17,87.9,82.5,84.4,100.2,91.1,94.8,77.5,79.9,0.0,0.0,0.0,rain,0.0,0.0,26.2,13.9,235.1,1009.6,56.2,8.2,245.4,21.0,8.0,75.0,2023-07-17T06:02:21,2023-07-17T18:31:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-18,88.4,82.5,84.6,102.9,91.1,95.1,77.3,79.0,0.0,0.0,0.0,rain,0.0,0.0,27.1,12.8,242.3,1010.1,46.8,8.2,242.3,21.0,8.0,60.0,2023-07-18T06:02:32,2023-07-18T18:31:12,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-19,88.4,81.7,84.6,102.8,89.3,95.1,77.5,79.6,0.039,100.0,20.83,rain,0.0,0.0,29.1,15.2,241.6,1009.3,43.2,8.5,247.9,21.4,8.0,60.0,2023-07-19T06:02:42,2023-07-19T18:31:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-07-20,87.9,78.9,84.0,100.2,78.9,93.6,77.3,80.7,0.201,100.0,16.67,rain,0.0,0.0,27.7,13.9,240.8,1008.5,48.3,8.5,237.7,20.4,8.0,60.0,2023-07-20T06:02:53,2023-07-20T18:31:07,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-07-21,89.7,82.2,84.8,102.8,90.2,95.0,77.1,77.9,0.0,0.0,0.0,rain,0.0,0.0,31.3,13.9,247.9,1009.3,42.4,7.9,241.2,20.7,9.0,60.0,2023-07-21T06:03:02,2023-07-21T18:31:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-22,87.9,80.7,84.4,102.7,87.4,94.6,77.2,79.3,0.0,0.0,0.0,,0.0,0.0,24.8,13.9,239.6,1010.9,46.5,8.1,248.1,21.3,9.0,60.0,2023-07-22T06:03:12,2023-07-22T18:31:00,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-23,88.5,79.9,84.4,102.7,79.9,94.8,77.5,80.0,0.019,100.0,4.17,rain,0.0,0.0,28.6,13.9,242.7,1010.5,50.9,8.1,230.0,19.9,8.0,60.0,2023-07-23T06:03:21,2023-07-23T18:30:55,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-24,87.9,78.6,83.0,100.2,78.6,91.3,76.8,81.9,0.336,100.0,16.67,rain,0.0,0.0,27.1,15.0,241.1,1010.0,56.7,7.9,149.0,12.9,5.0,60.0,2023-07-24T06:03:30,2023-07-24T18:30:50,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-25,84.3,75.3,80.1,95.2,75.3,84.2,76.5,88.8,1.841,100.0,41.67,rain,0.0,0.0,25.9,12.8,229.3,1009.8,68.4,7.4,198.0,17.0,7.0,30.0,2023-07-25T06:03:38,2023-07-25T18:30:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-07-26,86.1,77.1,81.5,97.4,77.1,87.9,76.9,86.4,0.021,100.0,12.5,rain,0.0,0.0,22.6,12.8,227.8,1011.0,58.7,7.9,172.5,14.7,6.0,30.0,2023-07-26T06:03:46,2023-07-26T18:30:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-27,86.8,77.1,82.6,99.7,77.1,89.9,77.4,84.9,0.004,100.0,4.17,rain,0.0,0.0,20.4,13.9,221.9,1011.3,46.4,8.7,220.0,19.1,8.0,60.0,2023-07-27T06:03:53,2023-07-27T18:30:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-07-28,87.9,80.7,83.6,98.1,86.4,92.1,76.1,78.6,0.0,0.0,0.0,rain,0.0,0.0,28.6,13.9,236.7,1010.6,52.8,8.2,251.6,21.7,8.0,60.0,2023-07-28T06:04:00,2023-07-28T18:30:20,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-29,86.8,80.7,83.5,97.4,86.4,91.6,75.6,77.4,0.0,0.0,0.0,rain,0.0,0.0,26.4,11.4,237.9,1010.2,58.0,8.1,251.1,21.7,8.0,60.0,2023-07-29T06:04:06,2023-07-29T18:30:10,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-30,86.7,78.9,83.3,97.4,78.9,90.8,75.6,77.9,0.0,0.0,0.0,rain,0.0,0.0,25.7,13.9,233.2,1009.6,50.1,8.1,262.7,22.7,9.0,30.0,2023-07-30T06:04:12,2023-07-30T18:30:00,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-07-31,86.2,80.7,83.2,97.8,86.4,91.7,76.3,79.9,0.0,0.0,0.0,rain,0.0,0.0,27.1,13.9,233.0,1009.5,76.1,7.9,242.6,21.0,8.0,30.0,2023-07-31T06:04:18,2023-07-31T18:29:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-01,87.9,80.7,83.5,100.2,87.4,92.6,76.8,80.3,0.0,0.0,0.0,rain,0.0,0.0,25.3,16.1,236.2,1010.3,73.8,8.2,250.0,21.6,9.0,30.0,2023-08-01T06:04:23,2023-08-01T18:29:38,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-02,87.9,80.7,83.7,100.2,86.4,92.9,76.9,80.3,0.0,0.0,0.0,rain,0.0,0.0,25.3,13.9,233.3,1011.1,62.4,7.6,251.8,21.9,8.0,60.0,2023-08-02T06:04:28,2023-08-02T18:29:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-03,88.0,78.9,83.6,101.8,78.9,92.7,77.3,81.8,0.0,0.0,0.0,rain,0.0,0.0,24.6,17.2,225.4,1010.6,47.3,8.0,244.7,21.1,8.0,60.0,2023-08-03T06:04:32,2023-08-03T18:29:13,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-04,88.3,82.1,84.4,102.7,89.7,94.5,77.0,78.8,0.0,0.0,0.0,rain,0.0,0.0,23.9,15.0,236.9,1011.8,58.5,8.3,260.2,22.4,8.0,60.0,2023-08-04T06:04:35,2023-08-04T18:28:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-08-05,87.9,81.9,83.9,100.2,89.3,92.9,76.4,78.4,0.021,100.0,4.17,rain,0.0,0.0,23.7,15.0,241.5,1012.1,53.3,8.1,256.9,22.1,9.0,30.0,2023-08-05T06:04:39,2023-08-05T18:28:44,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-06,87.9,80.7,83.5,100.2,86.4,92.2,76.4,79.6,0.0,0.0,0.0,rain,0.0,0.0,21.3,12.8,230.6,1011.3,63.2,8.1,245.8,21.4,8.0,30.0,2023-08-06T06:04:41,2023-08-06T18:28:29,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-07,86.8,80.7,83.5,97.1,86.4,91.9,76.1,78.9,0.0,0.0,0.0,rain,0.0,0.0,25.1,15.0,228.7,1010.0,68.4,8.8,257.8,22.3,9.0,60.0,2023-08-07T06:04:43,2023-08-07T18:28:13,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-08-08,88.0,80.7,84.3,99.2,86.4,92.8,75.6,75.6,0.0,0.0,0.0,rain,0.0,0.0,25.7,15.0,229.7,1010.2,53.4,8.2,244.2,21.1,8.0,60.0,2023-08-08T06:04:45,2023-08-08T18:27:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-09,87.9,80.7,83.8,100.2,86.4,92.2,75.9,77.5,0.0,0.0,0.0,rain,0.0,0.0,21.0,12.8,231.0,1011.2,56.0,8.1,250.5,21.7,9.0,60.0,2023-08-09T06:04:47,2023-08-09T18:27:39,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-10,87.9,78.9,83.9,100.2,78.9,92.3,76.7,79.4,0.0,0.0,0.0,rain,0.0,0.0,21.5,13.9,224.3,1011.3,56.5,8.4,231.9,20.1,8.0,60.0,2023-08-10T06:04:47,2023-08-10T18:27:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-08-11,87.9,78.9,83.6,102.7,78.9,92.2,76.9,80.6,0.0,0.0,0.0,rain,0.0,0.0,21.0,16.1,220.8,1010.6,61.5,8.1,244.7,21.2,8.0,60.0,2023-08-11T06:04:48,2023-08-11T18:27:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-12,89.7,81.8,84.7,105.4,89.2,95.0,77.2,78.7,0.0,0.0,0.0,rain,0.0,0.0,23.5,12.8,238.5,1010.8,52.5,8.2,228.2,19.7,9.0,30.0,2023-08-12T06:04:48,2023-08-12T18:26:43,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-13,87.9,80.7,84.2,100.2,86.4,92.6,75.7,76.0,0.001,100.0,4.17,rain,0.0,0.0,25.5,13.9,231.2,1010.5,58.8,8.1,231.9,20.1,8.0,30.0,2023-08-13T06:04:47,2023-08-13T18:26:23,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-14,87.9,78.9,84.0,98.7,78.9,91.5,75.3,75.8,0.025,100.0,4.17,rain,0.0,0.0,22.4,12.8,232.8,1010.9,53.6,8.0,250.4,21.5,8.0,30.0,2023-08-14T06:04:46,2023-08-14T18:26:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-15,89.7,77.1,83.3,102.7,77.1,90.1,75.0,76.7,0.001,100.0,4.17,rain,0.0,0.0,23.0,13.9,230.5,1011.2,49.3,8.1,245.2,21.2,8.0,30.0,2023-08-15T06:04:44,2023-08-15T18:25:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-16,87.9,77.1,83.2,98.0,77.1,89.6,75.2,77.7,0.037,100.0,16.67,rain,0.0,0.0,19.7,12.8,221.7,1011.5,48.1,8.6,261.8,22.6,9.0,30.0,2023-08-16T06:04:42,2023-08-16T18:25:19,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-08-17,88.6,77.1,83.5,98.0,77.1,90.0,75.3,77.1,0.0,0.0,0.0,rain,0.0,0.0,21.9,12.8,226.7,1011.2,48.8,8.7,264.8,22.9,9.0,30.0,2023-08-17T06:04:40,2023-08-17T18:24:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-08-18,89.7,82.2,84.9,102.8,89.7,94.2,76.2,75.8,0.008,100.0,4.17,rain,0.0,0.0,25.3,13.9,238.9,1010.8,49.9,8.2,240.8,20.8,9.0,60.0,2023-08-18T06:04:37,2023-08-18T18:24:33,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-19,89.7,82.2,85.0,102.8,89.3,94.7,76.4,75.7,0.0,0.0,0.0,rain,0.0,0.0,23.0,12.8,236.3,1010.0,61.4,8.2,257.3,22.3,9.0,30.0,2023-08-19T06:04:34,2023-08-19T18:24:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-20,89.7,80.7,84.7,100.5,87.4,93.6,75.9,75.3,0.0,0.0,0.0,rain,0.0,0.0,19.5,10.3,237.1,1009.1,50.8,8.2,263.1,22.8,9.0,60.0,2023-08-20T06:04:30,2023-08-20T18:23:45,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-21,89.7,78.9,84.9,102.8,78.9,94.5,76.6,76.4,0.004,100.0,4.17,rain,0.0,0.0,20.6,12.8,234.9,1008.3,54.1,8.5,248.7,21.5,8.0,60.0,2023-08-21T06:04:26,2023-08-21T18:23:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-08-22,89.7,82.5,85.4,102.8,91.1,96.2,77.3,77.0,0.007,100.0,4.17,rain,0.0,0.0,23.9,15.0,228.9,1008.4,49.1,8.2,257.8,22.3,9.0,60.0,2023-08-22T06:04:22,2023-08-22T18:22:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-23,88.6,77.1,84.1,100.6,77.1,93.2,77.1,80.2,0.384,100.0,8.33,rain,0.0,0.0,20.6,10.3,227.1,1009.2,46.5,8.2,249.0,21.5,9.0,30.0,2023-08-23T06:04:17,2023-08-23T18:22:29,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-24,89.7,77.1,84.4,100.5,77.1,92.9,76.0,76.6,0.063,100.0,4.17,rain,0.0,0.0,19.2,12.8,224.8,1009.3,51.2,8.2,263.5,22.7,9.0,30.0,2023-08-24T06:04:12,2023-08-24T18:22:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-25,89.7,77.1,83.9,102.8,77.1,91.5,76.5,79.1,0.208,100.0,8.33,rain,0.0,0.0,20.8,13.9,214.7,1009.3,44.3,8.2,261.8,22.6,9.0,30.0,2023-08-25T06:04:06,2023-08-25T18:21:36,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-26,89.7,77.1,83.8,103.5,77.1,91.7,76.6,79.5,0.0,0.0,0.0,rain,0.0,0.0,18.8,13.9,222.7,1009.9,44.2,8.2,261.7,22.7,8.0,30.0,2023-08-26T06:04:00,2023-08-26T18:21:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-27,89.7,77.1,84.4,106.0,77.1,92.7,76.4,77.7,0.14,100.0,12.5,rain,0.0,0.0,20.8,13.9,223.8,1010.5,46.5,8.2,258.0,22.2,8.0,30.0,2023-08-27T06:03:54,2023-08-27T18:20:41,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-28,89.7,78.9,84.0,102.8,78.9,92.3,76.8,79.5,0.126,100.0,25.0,rain,0.0,0.0,23.9,12.8,228.6,1010.4,50.9,8.2,260.3,22.4,9.0,30.0,2023-08-28T06:03:47,2023-08-28T18:20:13,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-08-29,87.9,77.1,81.4,98.0,77.1,86.9,76.6,86.1,0.712,100.0,62.5,rain,0.0,0.0,26.6,19.7,231.6,1009.8,71.1,8.0,197.7,17.1,6.0,30.0,2023-08-29T06:03:40,2023-08-29T18:19:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-08-30,87.9,75.3,81.7,100.2,75.3,87.5,76.1,83.8,0.383,100.0,33.33,rain,0.0,0.0,22.4,13.9,223.1,1009.6,68.3,7.5,187.1,16.1,6.0,30.0,2023-08-30T06:03:33,2023-08-30T18:19:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-08-31,87.9,77.1,80.9,100.2,77.1,85.8,77.2,88.8,1.536,100.0,50.0,rain,0.0,0.0,21.7,12.8,209.4,1009.4,85.8,7.5,178.8,15.6,7.0,30.0,2023-08-31T06:03:26,2023-08-31T18:18:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-01,84.3,76.7,79.3,92.7,76.7,81.8,76.2,90.6,2.504,100.0,58.33,rain,0.0,0.0,24.2,13.9,188.0,1010.3,80.0,7.4,176.1,15.1,8.0,30.0,2023-09-01T06:03:18,2023-09-01T18:18:16,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-02,87.9,77.1,80.6,100.2,77.1,85.5,76.7,88.2,1.232,100.0,58.33,rain,0.0,0.0,25.5,17.2,216.0,1010.2,81.8,7.4,90.7,7.8,3.0,30.0,2023-09-02T06:03:10,2023-09-02T18:17:46,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-03,83.1,77.1,79.5,91.5,77.1,83.1,76.4,90.3,4.999,100.0,45.83,rain,0.0,0.0,28.4,12.8,219.1,1009.4,79.6,7.1,86.8,7.4,6.0,10.0,2023-09-03T06:03:02,2023-09-03T18:17:16,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-04,87.9,75.3,81.2,100.2,75.3,86.1,76.2,85.2,1.031,100.0,25.0,rain,0.0,0.0,29.1,16.6,230.1,1008.2,73.0,7.5,124.9,11.0,5.0,30.0,2023-09-04T06:02:53,2023-09-04T18:16:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-05,86.1,78.9,82.5,97.4,78.9,90.4,76.8,83.0,0.341,100.0,33.33,rain,0.0,0.0,26.2,16.1,235.0,1008.3,67.7,7.9,167.9,14.5,6.0,30.0,2023-09-05T06:02:44,2023-09-05T18:16:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-06,84.3,77.1,80.7,94.9,77.1,85.4,76.7,88.0,1.673,100.0,58.33,rain,0.0,0.0,28.0,15.0,229.0,1009.5,78.9,7.7,175.5,15.1,6.0,30.0,2023-09-06T06:02:36,2023-09-06T18:15:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-07,82.5,77.1,79.1,91.1,77.1,81.5,76.3,91.2,3.852,100.0,45.83,rain,0.0,0.0,25.3,15.0,217.9,1010.4,79.1,7.0,140.6,12.0,6.0,30.0,2023-09-07T06:02:26,2023-09-07T18:15:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-09-08,86.1,75.3,80.3,95.4,75.3,84.6,75.0,84.5,1.193,100.0,25.0,rain,0.0,0.0,25.7,12.8,209.7,1011.7,66.2,7.8,133.9,11.5,5.0,30.0,2023-09-08T06:02:17,2023-09-08T18:14:40,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-09-09,87.3,77.1,81.8,99.9,77.1,87.5,76.3,83.9,0.399,100.0,16.67,rain,0.0,0.0,26.4,16.1,217.5,1010.6,53.8,8.1,227.4,19.6,9.0,30.0,2023-09-09T06:02:08,2023-09-09T18:14:08,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-10,87.9,77.1,81.5,100.2,77.1,87.0,76.1,83.9,0.437,100.0,12.5,rain,0.0,0.0,25.9,16.1,217.1,1009.6,67.8,8.0,196.7,16.9,8.0,30.0,2023-09-10T06:01:58,2023-09-10T18:13:36,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2023-09-11,84.9,77.1,79.8,96.0,77.1,83.4,76.5,89.9,1.873,100.0,33.33,rain,0.0,0.0,28.2,11.4,207.2,1010.0,70.5,7.6,140.2,12.1,6.0,30.0,2023-09-11T06:01:48,2023-09-11T18:13:04,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-12,86.3,75.3,81.4,97.4,75.3,87.5,76.3,84.8,0.91,100.0,20.83,rain,0.0,0.0,25.9,17.2,205.7,1009.9,67.6,8.1,201.9,17.4,8.0,30.0,2023-09-12T06:01:39,2023-09-12T18:12:31,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-13,87.1,78.9,82.1,98.2,78.9,88.9,76.8,84.2,0.379,100.0,25.0,rain,0.0,0.0,24.8,16.1,220.3,1010.1,65.4,8.0,192.3,16.5,7.0,30.0,2023-09-13T06:01:29,2023-09-13T18:11:59,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-14,86.6,78.9,81.0,99.7,78.9,85.3,76.7,87.2,0.507,100.0,33.33,rain,0.0,0.0,25.3,15.0,213.4,1010.4,72.4,7.9,156.4,13.5,6.0,30.0,2023-09-14T06:01:19,2023-09-14T18:11:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2023-09-15,87.9,75.3,80.3,94.4,75.3,83.3,73.8,81.4,0.4,100.0,16.67,rain,0.0,0.0,22.1,17.2,186.3,1010.8,56.2,8.1,223.5,19.3,7.0,30.0,2023-09-15T06:01:09,2023-09-15T18:10:53,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2023-09-16,89.7,76.7,83.0,102.8,76.7,90.2,76.1,80.3,0.0,0.0,0.0,,0.0,0.0,21.3,16.1,213.1,1010.4,47.8,7.9,264.3,22.7,9.0,60.0,2023-09-16T06:00:59,2023-09-16T18:10:21,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
